ImageNumber,Filename,Treatment,Well,Time_hr
1213,VID654_G8_3_00d06h00m.tif,IL34pos_TNFa,G8,6
1214,VID654_G8_3_00d08h00m.tif,IL34pos_TNFa,G8,8
1215,VID654_G8_3_00d10h00m.tif,IL34pos_TNFa,G8,10
1216,VID654_G8_3_00d12h00m.tif,IL34pos_TNFa,G8,12
1217,VID654_G8_3_00d14h00m.tif,IL34pos_TNFa,G8,14
1218,VID654_G8_3_00d16h00m.tif,IL34pos_TNFa,G8,16
1219,VID654_G8_3_00d18h00m.tif,IL34pos_TNFa,G8,18
1220,VID654_G8_3_00d20h00m.tif,IL34pos_TNFa,G8,20
1221,VID654_G8_3_00d22h00m.tif,IL34pos_TNFa,G8,22
1222,VID654_G8_3_01d00h00m.tif,IL34pos_TNFa,G8,24
1223,VID654_G9_1_00d00h00m.tif,,G9,0
1224,VID654_G9_1_00d02h00m.tif,,G9,2
1225,VID654_G9_1_00d04h00m.tif,,G9,4
1226,VID654_G9_1_00d06h00m.tif,,G9,6
1227,VID654_G9_1_00d08h00m.tif,,G9,8
1228,VID654_G9_1_00d10h00m.tif,,G9,10
1229,VID654_G9_1_00d12h00m.tif,,G9,12
1230,VID654_G9_1_00d14h00m.tif,,G9,14
1231,VID654_G9_1_00d16h00m.tif,,G9,16
1232,VID654_G9_1_00d18h00m.tif,,G9,18
1233,VID654_G9_1_00d20h00m.tif,,G9,20
1234,VID654_G9_1_00d22h00m.tif,,G9,22
1235,VID654_G9_1_01d00h00m.tif,,G9,24
1236,VID654_G9_3_00d00h00m.tif,,G9,0
1237,VID654_G9_3_00d02h00m.tif,,G9,2
1238,VID654_G9_3_00d04h00m.tif,,G9,4
1239,VID654_G9_3_00d06h00m.tif,,G9,6
1240,VID654_G9_3_00d08h00m.tif,,G9,8
1241,VID654_G9_3_00d10h00m.tif,,G9,10
1242,VID654_G9_3_00d12h00m.tif,,G9,12
1243,VID654_G9_3_00d14h00m.tif,,G9,14
1244,VID654_G9_3_00d16h00m.tif,,G9,16
1245,VID654_G9_3_00d18h00m.tif,,G9,18
1246,VID654_G9_3_00d20h00m.tif,,G9,20
1247,VID654_G9_3_00d22h00m.tif,,G9,22
1248,VID654_G9_3_01d00h00m.tif,,G9,24
