ImageNumber,Filename,Treatment,Well,Time_hr
802,VID653_F4_3_00d16h00m.tif,IFNr_IL34,F5,16
803,VID653_F4_3_00d18h00m.tif,IFNr_IL34,F5,18
804,VID653_F4_3_00d20h00m.tif,IFNr_IL34,F5,20
805,VID653_F4_3_00d22h00m.tif,IFNr_IL34,F5,22
806,VID653_F4_3_01d00h00m.tif,IFNr_IL34,F5,24
807,VID653_F5_1_00d00h00m.tif,LPS+IFNr_IL34,F6,0
808,VID653_F5_1_00d02h00m.tif,LPS+IFNr_IL34,F6,2
809,VID653_F5_1_00d04h00m.tif,LPS+IFNr_IL34,F6,4
810,VID653_F5_1_00d06h00m.tif,LPS+IFNr_IL34,F6,6
811,VID653_F5_1_00d08h00m.tif,LPS+IFNr_IL34,F6,8
812,VID653_F5_1_00d10h00m.tif,LPS+IFNr_IL34,F6,10
813,VID653_F5_1_00d12h00m.tif,LPS+IFNr_IL34,F6,12
814,VID653_F5_1_00d14h00m.tif,LPS+IFNr_IL34,F6,14
815,VID653_F5_1_00d16h00m.tif,LPS+IFNr_IL34,F6,16
816,VID653_F5_1_00d18h00m.tif,LPS+IFNr_IL34,F6,18
817,VID653_F5_1_00d20h00m.tif,LPS+IFNr_IL34,F6,20
818,VID653_F5_1_00d22h00m.tif,LPS+IFNr_IL34,F6,22
819,VID653_F5_1_01d00h00m.tif,LPS+IFNr_IL34,F6,24
820,VID653_F5_3_00d00h00m.tif,LPS+IFNr_IL34,F6,0
821,VID653_F5_3_00d02h00m.tif,LPS+IFNr_IL34,F6,2
822,VID653_F5_3_00d04h00m.tif,LPS+IFNr_IL34,F6,4
823,VID653_F5_3_00d06h00m.tif,LPS+IFNr_IL34,F6,6
824,VID653_F5_3_00d08h00m.tif,LPS+IFNr_IL34,F6,8
825,VID653_F5_3_00d10h00m.tif,LPS+IFNr_IL34,F6,10
826,VID653_F5_3_00d12h00m.tif,LPS+IFNr_IL34,F6,12
827,VID653_F5_3_00d14h00m.tif,LPS+IFNr_IL34,F6,14
828,VID653_F5_3_00d16h00m.tif,LPS+IFNr_IL34,F6,16
829,VID653_F5_3_00d18h00m.tif,LPS+IFNr_IL34,F6,18
830,VID653_F5_3_00d20h00m.tif,LPS+IFNr_IL34,F6,20
831,VID653_F5_3_00d22h00m.tif,LPS+IFNr_IL34,F6,22
832,VID653_F5_3_01d00h00m.tif,LPS+IFNr_IL34,F6,24
833,VID653_F6_1_00d00h00m.tif,IL34pos_IL1beta,F7,0
834,VID653_F6_1_00d02h00m.tif,IL34pos_IL1beta,F7,2
835,VID653_F6_1_00d04h00m.tif,IL34pos_IL1beta,F7,4
836,VID653_F6_1_00d06h00m.tif,IL34pos_IL1beta,F7,6
837,VID653_F6_1_00d08h00m.tif,IL34pos_IL1beta,F7,8
838,VID653_F6_1_00d10h00m.tif,IL34pos_IL1beta,F7,10
839,VID653_F6_1_00d12h00m.tif,IL34pos_IL1beta,F7,12
840,VID653_F6_1_00d14h00m.tif,IL34pos_IL1beta,F7,14
841,VID653_F6_1_00d16h00m.tif,IL34pos_IL1beta,F7,16
842,VID653_F6_1_00d18h00m.tif,IL34pos_IL1beta,F7,18
843,VID653_F6_1_00d20h00m.tif,IL34pos_IL1beta,F7,20
844,VID653_F6_1_00d22h00m.tif,IL34pos_IL1beta,F7,22
845,VID653_F6_1_01d00h00m.tif,IL34pos_IL1beta,F7,24
846,VID653_F6_3_00d00h00m.tif,IL34pos_IL1beta,F7,0
847,VID653_F6_3_00d02h00m.tif,IL34pos_IL1beta,F7,2
848,VID653_F6_3_00d04h00m.tif,IL34pos_IL1beta,F7,4
849,VID653_F6_3_00d06h00m.tif,IL34pos_IL1beta,F7,6
850,VID653_F6_3_00d08h00m.tif,IL34pos_IL1beta,F7,8
851,VID653_F6_3_00d10h00m.tif,IL34pos_IL1beta,F7,10
852,VID653_F6_3_00d12h00m.tif,IL34pos_IL1beta,F7,12
853,VID653_F6_3_00d14h00m.tif,IL34pos_IL1beta,F7,14
854,VID653_F6_3_00d16h00m.tif,IL34pos_IL1beta,F7,16
855,VID653_F6_3_00d18h00m.tif,IL34pos_IL1beta,F7,18
856,VID653_F6_3_00d20h00m.tif,IL34pos_IL1beta,F7,20
857,VID653_F6_3_00d22h00m.tif,IL34pos_IL1beta,F7,22
858,VID653_F6_3_01d00h00m.tif,IL34pos_IL1beta,F7,24
859,VID653_F7_1_00d00h00m.tif,IL6_IL34,F8,0
860,VID653_F7_1_00d02h00m.tif,IL6_IL34,F8,2
861,VID653_F7_1_00d04h00m.tif,IL6_IL34,F8,4
862,VID653_F7_1_00d06h00m.tif,IL6_IL34,F8,6
863,VID653_F7_1_00d08h00m.tif,IL6_IL34,F8,8
864,VID653_F7_1_00d10h00m.tif,IL6_IL34,F8,10
865,VID653_F7_1_00d12h00m.tif,IL6_IL34,F8,12
866,VID653_F7_1_00d14h00m.tif,IL6_IL34,F8,14
867,VID653_F7_1_00d16h00m.tif,IL6_IL34,F8,16
868,VID653_F7_1_00d18h00m.tif,IL6_IL34,F8,18
869,VID653_F7_1_00d20h00m.tif,IL6_IL34,F8,20
870,VID653_F7_1_00d22h00m.tif,IL6_IL34,F8,22
871,VID653_F7_1_01d00h00m.tif,IL6_IL34,F8,24
872,VID653_F7_3_00d00h00m.tif,IL6_IL34,F8,0
873,VID653_F7_3_00d02h00m.tif,IL6_IL34,F8,2
874,VID653_F7_3_00d04h00m.tif,IL6_IL34,F8,4
875,VID653_F7_3_00d06h00m.tif,IL6_IL34,F8,6
876,VID653_F7_3_00d08h00m.tif,IL6_IL34,F8,8
877,VID653_F7_3_00d10h00m.tif,IL6_IL34,F8,10
878,VID653_F7_3_00d12h00m.tif,IL6_IL34,F8,12
879,VID653_F7_3_00d14h00m.tif,IL6_IL34,F8,14
880,VID653_F7_3_00d16h00m.tif,IL6_IL34,F8,16
881,VID653_F7_3_00d18h00m.tif,IL6_IL34,F8,18
882,VID653_F7_3_00d20h00m.tif,IL6_IL34,F8,20
883,VID653_F7_3_00d22h00m.tif,IL6_IL34,F8,22
884,VID653_F7_3_01d00h00m.tif,IL6_IL34,F8,24
885,VID653_F8_1_00d00h00m.tif,IL34pos_TNFa,F9,0
886,VID653_F8_1_00d02h00m.tif,IL34pos_TNFa,F9,2
887,VID653_F8_1_00d04h00m.tif,IL34pos_TNFa,F9,4
888,VID653_F8_1_00d06h00m.tif,IL34pos_TNFa,F9,6
889,VID653_F8_1_00d08h00m.tif,IL34pos_TNFa,F9,8
890,VID653_F8_1_00d10h00m.tif,IL34pos_TNFa,F9,10
891,VID653_F8_1_00d12h00m.tif,IL34pos_TNFa,F9,12
892,VID653_F8_1_00d14h00m.tif,IL34pos_TNFa,F9,14
893,VID653_F8_1_00d16h00m.tif,IL34pos_TNFa,F9,16
894,VID653_F8_1_00d18h00m.tif,IL34pos_TNFa,F9,18
895,VID653_F8_1_00d20h00m.tif,IL34pos_TNFa,F9,20
896,VID653_F8_1_00d22h00m.tif,IL34pos_TNFa,F9,22
897,VID653_F8_1_01d00h00m.tif,IL34pos_TNFa,F9,24
898,VID653_F8_3_00d00h00m.tif,IL34pos_TNFa,F9,0
899,VID653_F8_3_00d02h00m.tif,IL34pos_TNFa,F9,2
900,VID653_F8_3_00d04h00m.tif,IL34pos_TNFa,F9,4
901,VID653_F8_3_00d06h00m.tif,IL34pos_TNFa,F9,6
902,VID653_F8_3_00d08h00m.tif,IL34pos_TNFa,F9,8
903,VID653_F8_3_00d10h00m.tif,IL34pos_TNFa,F9,10
904,VID653_F8_3_00d12h00m.tif,IL34pos_TNFa,F9,12
905,VID653_F8_3_00d14h00m.tif,IL34pos_TNFa,F9,14
906,VID653_F8_3_00d16h00m.tif,IL34pos_TNFa,F9,16
907,VID653_F8_3_00d18h00m.tif,IL34pos_TNFa,F9,18
908,VID653_F8_3_00d20h00m.tif,IL34pos_TNFa,F9,20
909,VID653_F8_3_00d22h00m.tif,IL34pos_TNFa,F9,22
910,VID653_F8_3_01d00h00m.tif,IL34pos_TNFa,F9,24
911,VID653_G2_1_00d00h00m.tif,IL34pos_Vehicle,G3,0
912,VID653_G2_1_00d02h00m.tif,IL34pos_Vehicle,G3,2
913,VID653_G2_1_00d04h00m.tif,IL34pos_Vehicle,G3,4
914,VID653_G2_1_00d06h00m.tif,IL34pos_Vehicle,G3,6
915,VID653_G2_1_00d08h00m.tif,IL34pos_Vehicle,G3,8
916,VID653_G2_1_00d10h00m.tif,IL34pos_Vehicle,G3,10
917,VID653_G2_1_00d12h00m.tif,IL34pos_Vehicle,G3,12
918,VID653_G2_1_00d14h00m.tif,IL34pos_Vehicle,G3,14
919,VID653_G2_1_00d16h00m.tif,IL34pos_Vehicle,G3,16
920,VID653_G2_1_00d18h00m.tif,IL34pos_Vehicle,G3,18
921,VID653_G2_1_00d20h00m.tif,IL34pos_Vehicle,G3,20
922,VID653_G2_1_00d22h00m.tif,IL34pos_Vehicle,G3,22
923,VID653_G2_1_01d00h00m.tif,IL34pos_Vehicle,G3,24
924,VID653_G2_3_00d00h00m.tif,IL34pos_Vehicle,G3,0
925,VID653_G2_3_00d02h00m.tif,IL34pos_Vehicle,G3,2
926,VID653_G2_3_00d04h00m.tif,IL34pos_Vehicle,G3,4
927,VID653_G2_3_00d06h00m.tif,IL34pos_Vehicle,G3,6
928,VID653_G2_3_00d08h00m.tif,IL34pos_Vehicle,G3,8
929,VID653_G2_3_00d10h00m.tif,IL34pos_Vehicle,G3,10
930,VID653_G2_3_00d12h00m.tif,IL34pos_Vehicle,G3,12
931,VID653_G2_3_00d14h00m.tif,IL34pos_Vehicle,G3,14
932,VID653_G2_3_00d16h00m.tif,IL34pos_Vehicle,G3,16
933,VID653_G2_3_00d18h00m.tif,IL34pos_Vehicle,G3,18
934,VID653_G2_3_00d20h00m.tif,IL34pos_Vehicle,G3,20
935,VID653_G2_3_00d22h00m.tif,IL34pos_Vehicle,G3,22
936,VID653_G2_3_01d00h00m.tif,IL34pos_Vehicle,G3,24
937,VID653_G3_1_00d00h00m.tif,LPS_IL34,G4,0
938,VID653_G3_1_00d02h00m.tif,LPS_IL34,G4,2
939,VID653_G3_1_00d04h00m.tif,LPS_IL34,G4,4
940,VID653_G3_1_00d06h00m.tif,LPS_IL34,G4,6
941,VID653_G3_1_00d08h00m.tif,LPS_IL34,G4,8
942,VID653_G3_1_00d10h00m.tif,LPS_IL34,G4,10
943,VID653_G3_1_00d12h00m.tif,LPS_IL34,G4,12
944,VID653_G3_1_00d14h00m.tif,LPS_IL34,G4,14
945,VID653_G3_1_00d16h00m.tif,LPS_IL34,G4,16
946,VID653_G3_1_00d18h00m.tif,LPS_IL34,G4,18
947,VID653_G3_1_00d20h00m.tif,LPS_IL34,G4,20
948,VID653_G3_1_00d22h00m.tif,LPS_IL34,G4,22
949,VID653_G3_1_01d00h00m.tif,LPS_IL34,G4,24
950,VID653_G3_3_00d00h00m.tif,LPS_IL34,G4,0
951,VID653_G3_3_00d02h00m.tif,LPS_IL34,G4,2
952,VID653_G3_3_00d04h00m.tif,LPS_IL34,G4,4
953,VID653_G3_3_00d06h00m.tif,LPS_IL34,G4,6
954,VID653_G3_3_00d08h00m.tif,LPS_IL34,G4,8
955,VID653_G3_3_00d10h00m.tif,LPS_IL34,G4,10
956,VID653_G3_3_00d12h00m.tif,LPS_IL34,G4,12
957,VID653_G3_3_00d14h00m.tif,LPS_IL34,G4,14
958,VID653_G3_3_00d16h00m.tif,LPS_IL34,G4,16
959,VID653_G3_3_00d18h00m.tif,LPS_IL34,G4,18
960,VID653_G3_3_00d20h00m.tif,LPS_IL34,G4,20
961,VID653_G3_3_00d22h00m.tif,LPS_IL34,G4,22
962,VID653_G3_3_01d00h00m.tif,LPS_IL34,G4,24
963,VID653_G4_1_00d00h00m.tif,IFNr_IL34,G5,0
964,VID653_G4_1_00d02h00m.tif,IFNr_IL34,G5,2
965,VID653_G4_1_00d04h00m.tif,IFNr_IL34,G5,4
966,VID653_G4_1_00d06h00m.tif,IFNr_IL34,G5,6
967,VID653_G4_1_00d08h00m.tif,IFNr_IL34,G5,8
968,VID653_G4_1_00d10h00m.tif,IFNr_IL34,G5,10
969,VID653_G4_1_00d12h00m.tif,IFNr_IL34,G5,12
970,VID653_G4_1_00d14h00m.tif,IFNr_IL34,G5,14
971,VID653_G4_1_00d16h00m.tif,IFNr_IL34,G5,16
972,VID653_G4_1_00d18h00m.tif,IFNr_IL34,G5,18
973,VID653_G4_1_00d20h00m.tif,IFNr_IL34,G5,20
974,VID653_G4_1_00d22h00m.tif,IFNr_IL34,G5,22
975,VID653_G4_1_01d00h00m.tif,IFNr_IL34,G5,24
976,VID653_G4_3_00d00h00m.tif,IFNr_IL34,G5,0
977,VID653_G4_3_00d02h00m.tif,IFNr_IL34,G5,2
978,VID653_G4_3_00d04h00m.tif,IFNr_IL34,G5,4
979,VID653_G4_3_00d06h00m.tif,IFNr_IL34,G5,6
980,VID653_G4_3_00d08h00m.tif,IFNr_IL34,G5,8
981,VID653_G4_3_00d10h00m.tif,IFNr_IL34,G5,10
982,VID653_G4_3_00d12h00m.tif,IFNr_IL34,G5,12
983,VID653_G4_3_00d14h00m.tif,IFNr_IL34,G5,14
984,VID653_G4_3_00d16h00m.tif,IFNr_IL34,G5,16
985,VID653_G4_3_00d18h00m.tif,IFNr_IL34,G5,18
986,VID653_G4_3_00d20h00m.tif,IFNr_IL34,G5,20
987,VID653_G4_3_00d22h00m.tif,IFNr_IL34,G5,22
988,VID653_G4_3_01d00h00m.tif,IFNr_IL34,G5,24
989,VID653_G5_1_00d00h00m.tif,LPS+IFNr_IL34,G6,0
990,VID653_G5_1_00d02h00m.tif,LPS+IFNr_IL34,G6,2
991,VID653_G5_1_00d04h00m.tif,LPS+IFNr_IL34,G6,4
992,VID653_G5_1_00d06h00m.tif,LPS+IFNr_IL34,G6,6
993,VID653_G5_1_00d08h00m.tif,LPS+IFNr_IL34,G6,8
994,VID653_G5_1_00d10h00m.tif,LPS+IFNr_IL34,G6,10
995,VID653_G5_1_00d12h00m.tif,LPS+IFNr_IL34,G6,12
996,VID653_G5_1_00d14h00m.tif,LPS+IFNr_IL34,G6,14
997,VID653_G5_1_00d16h00m.tif,LPS+IFNr_IL34,G6,16
998,VID653_G5_1_00d18h00m.tif,LPS+IFNr_IL34,G6,18
999,VID653_G5_1_00d20h00m.tif,LPS+IFNr_IL34,G6,20
1000,VID653_G5_1_00d22h00m.tif,LPS+IFNr_IL34,G6,22
1001,VID653_G5_1_01d00h00m.tif,LPS+IFNr_IL34,G6,24
1002,VID653_G5_3_00d00h00m.tif,LPS+IFNr_IL34,G6,0
1003,VID653_G5_3_00d02h00m.tif,LPS+IFNr_IL34,G6,2
1004,VID653_G5_3_00d04h00m.tif,LPS+IFNr_IL34,G6,4
1005,VID653_G5_3_00d06h00m.tif,LPS+IFNr_IL34,G6,6
1006,VID653_G5_3_00d08h00m.tif,LPS+IFNr_IL34,G6,8
1007,VID653_G5_3_00d10h00m.tif,LPS+IFNr_IL34,G6,10
1008,VID653_G5_3_00d12h00m.tif,LPS+IFNr_IL34,G6,12
1009,VID653_G5_3_00d14h00m.tif,LPS+IFNr_IL34,G6,14
1010,VID653_G5_3_00d16h00m.tif,LPS+IFNr_IL34,G6,16
1011,VID653_G5_3_00d18h00m.tif,LPS+IFNr_IL34,G6,18
1012,VID653_G5_3_00d20h00m.tif,LPS+IFNr_IL34,G6,20
1013,VID653_G5_3_00d22h00m.tif,LPS+IFNr_IL34,G6,22
1014,VID653_G5_3_01d00h00m.tif,LPS+IFNr_IL34,G6,24
1015,VID653_G6_1_00d00h00m.tif,IL34pos_IL1beta,G7,0
1016,VID653_G6_1_00d02h00m.tif,IL34pos_IL1beta,G7,2
1017,VID653_G6_1_00d04h00m.tif,IL34pos_IL1beta,G7,4
1018,VID653_G6_1_00d06h00m.tif,IL34pos_IL1beta,G7,6
1019,VID653_G6_1_00d08h00m.tif,IL34pos_IL1beta,G7,8
1020,VID653_G6_1_00d10h00m.tif,IL34pos_IL1beta,G7,10
1021,VID653_G6_1_00d12h00m.tif,IL34pos_IL1beta,G7,12
1022,VID653_G6_1_00d14h00m.tif,IL34pos_IL1beta,G7,14
1023,VID653_G6_1_00d16h00m.tif,IL34pos_IL1beta,G7,16
1024,VID653_G6_1_00d18h00m.tif,IL34pos_IL1beta,G7,18
1025,VID653_G6_1_00d20h00m.tif,IL34pos_IL1beta,G7,20
1026,VID653_G6_1_00d22h00m.tif,IL34pos_IL1beta,G7,22
1027,VID653_G6_1_01d00h00m.tif,IL34pos_IL1beta,G7,24
1028,VID653_G6_3_00d00h00m.tif,IL34pos_IL1beta,G7,0
1029,VID653_G6_3_00d02h00m.tif,IL34pos_IL1beta,G7,2
1030,VID653_G6_3_00d04h00m.tif,IL34pos_IL1beta,G7,4
1031,VID653_G6_3_00d06h00m.tif,IL34pos_IL1beta,G7,6
1032,VID653_G6_3_00d08h00m.tif,IL34pos_IL1beta,G7,8
1033,VID653_G6_3_00d10h00m.tif,IL34pos_IL1beta,G7,10
1034,VID653_G6_3_00d12h00m.tif,IL34pos_IL1beta,G7,12
1035,VID653_G6_3_00d14h00m.tif,IL34pos_IL1beta,G7,14
1036,VID653_G6_3_00d16h00m.tif,IL34pos_IL1beta,G7,16
1037,VID653_G6_3_00d18h00m.tif,IL34pos_IL1beta,G7,18
1038,VID653_G6_3_00d20h00m.tif,IL34pos_IL1beta,G7,20
1039,VID653_G6_3_00d22h00m.tif,IL34pos_IL1beta,G7,22
1040,VID653_G6_3_01d00h00m.tif,IL34pos_IL1beta,G7,24
1041,VID653_G7_1_00d00h00m.tif,IL6_IL34,G8,0
1042,VID653_G7_1_00d02h00m.tif,IL6_IL34,G8,2
1043,VID653_G7_1_00d04h00m.tif,IL6_IL34,G8,4
1044,VID653_G7_1_00d06h00m.tif,IL6_IL34,G8,6
1045,VID653_G7_1_00d08h00m.tif,IL6_IL34,G8,8
1046,VID653_G7_1_00d10h00m.tif,IL6_IL34,G8,10
1047,VID653_G7_1_00d12h00m.tif,IL6_IL34,G8,12
1048,VID653_G7_1_00d14h00m.tif,IL6_IL34,G8,14
1049,VID653_G7_1_00d16h00m.tif,IL6_IL34,G8,16
1050,VID653_G7_1_00d18h00m.tif,IL6_IL34,G8,18
1051,VID653_G7_1_00d20h00m.tif,IL6_IL34,G8,20
1052,VID653_G7_1_00d22h00m.tif,IL6_IL34,G8,22
1053,VID653_G7_1_01d00h00m.tif,IL6_IL34,G8,24
1054,VID653_G7_3_00d00h00m.tif,IL6_IL34,G8,0
1055,VID653_G7_3_00d02h00m.tif,IL6_IL34,G8,2
1056,VID653_G7_3_00d04h00m.tif,IL6_IL34,G8,4
1057,VID653_G7_3_00d06h00m.tif,IL6_IL34,G8,6
1058,VID653_G7_3_00d08h00m.tif,IL6_IL34,G8,8
1059,VID653_G7_3_00d10h00m.tif,IL6_IL34,G8,10
1060,VID653_G7_3_00d12h00m.tif,IL6_IL34,G8,12
1061,VID653_G7_3_00d14h00m.tif,IL6_IL34,G8,14
1062,VID653_G7_3_00d16h00m.tif,IL6_IL34,G8,16
1063,VID653_G7_3_00d18h00m.tif,IL6_IL34,G8,18
1064,VID653_G7_3_00d20h00m.tif,IL6_IL34,G8,20
1065,VID653_G7_3_00d22h00m.tif,IL6_IL34,G8,22
1066,VID653_G7_3_01d00h00m.tif,IL6_IL34,G8,24
1067,VID653_G8_1_00d00h00m.tif,IL34pos_TNFa,G9,0
1068,VID653_G8_1_00d02h00m.tif,IL34pos_TNFa,G9,2
1069,VID653_G8_1_00d04h00m.tif,IL34pos_TNFa,G9,4
1070,VID653_G8_1_00d06h00m.tif,IL34pos_TNFa,G9,6
1071,VID653_G8_1_00d08h00m.tif,IL34pos_TNFa,G9,8
1072,VID653_G8_1_00d10h00m.tif,IL34pos_TNFa,G9,10
1073,VID653_G8_1_00d12h00m.tif,IL34pos_TNFa,G9,12
1074,VID653_G8_1_00d14h00m.tif,IL34pos_TNFa,G9,14
1075,VID653_G8_1_00d16h00m.tif,IL34pos_TNFa,G9,16
1076,VID653_G8_1_00d18h00m.tif,IL34pos_TNFa,G9,18
1077,VID653_G8_1_00d20h00m.tif,IL34pos_TNFa,G9,20
1078,VID653_G8_1_00d22h00m.tif,IL34pos_TNFa,G9,22
1079,VID653_G8_1_01d00h00m.tif,IL34pos_TNFa,G9,24
1080,VID653_G8_3_00d00h00m.tif,IL34pos_TNFa,G9,0
1081,VID653_G8_3_00d02h00m.tif,IL34pos_TNFa,G9,2
1082,VID653_G8_3_00d04h00m.tif,IL34pos_TNFa,G9,4
1083,VID653_G8_3_00d06h00m.tif,IL34pos_TNFa,G9,6
1084,VID653_G8_3_00d08h00m.tif,IL34pos_TNFa,G9,8
1085,VID653_G8_3_00d10h00m.tif,IL34pos_TNFa,G9,10
1086,VID653_G8_3_00d12h00m.tif,IL34pos_TNFa,G9,12
1087,VID653_G8_3_00d14h00m.tif,IL34pos_TNFa,G9,14
1088,VID653_G8_3_00d16h00m.tif,IL34pos_TNFa,G9,16
1089,VID653_G8_3_00d18h00m.tif,IL34pos_TNFa,G9,18
1090,VID653_G8_3_00d20h00m.tif,IL34pos_TNFa,G9,20
1091,VID653_G8_3_00d22h00m.tif,IL34pos_TNFa,G9,22
1092,VID653_G8_3_01d00h00m.tif,IL34pos_TNFa,G9,24
